Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,Price,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan
0,0,1,0,1,1,0,0,1,3,1185000.0,1,0,1,0,0,0,1,0,2.1,3.0,2.0,1.0,111.0,3.0,0,0,0,1,1,-37.8341,144.9541,5943.0,48.0,2016,4,23,5,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,1,3,1220000.0,0,0,0,1,0,0,1,1,4.5,3.0,2.0,1.0,112.0,100.0,0,0,1,1,0,-37.8517,145.0056,7717.0,118.0,2016,8,28,6,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,3,784000.0,0,0,0,0,0,0,1,0,11.2,3.0,1.0,2.0,602.0,162.0,0,0,1,0,0,-37.7115,145.0009,21650.0,48.0,2016,5,28,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,1,1,4,1540000.0,0,0,0,0,0,0,1,1,11.8,4.0,2.0,2.0,780.0,125.0,0,1,1,1,0,-37.7766,145.1,4480.0,48.0,2017,6,5,0,1,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,2,460000.0,0,0,0,0,0,0,1,0,8.0,2.0,1.0,1.0,0.0,72.0,0,0,0,1,0,-37.7545,144.8964,9264.0,58.0,2016,5,14,5,0,0,1,0,0,0,0,0,0,1
0,0,1,1,0,1,1,0,1,2,1035000.0,0,0,0,1,1,1,1,1,7.0,2.0,1.0,3.0,469.0,125.0,0,1,0,1,1,-37.8184,144.872,6543.0,48.0,2017,5,20,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,3,1162000.0,0,0,0,0,0,0,1,1,9.2,2.0,2.0,2.0,281.0,125.0,0,0,1,1,1,-37.8579,145.0736,10412.0,48.0,2016,10,9,6,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0,1,1,0,1,3,990000.0,0,0,1,0,0,0,0,1,7.0,3.0,1.0,2.0,340.0,119.0,0,1,0,1,1,-37.8227,144.8827,6543.0,78.0,2017,6,5,0,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,1,1,1,4,3600000.0,0,0,0,0,0,0,1,1,7.5,4.0,3.0,2.0,667.0,310.0,0,0,1,1,1,-37.8374,145.0511,6482.0,30.0,2017,5,13,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,3,2225000.0,0,0,0,0,0,1,0,0,3.0,3.0,1.0,1.0,241.0,125.0,0,1,1,0,1,-37.84479,144.94429,3280.0,48.0,2017,8,26,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,0,1,2,1070000.0,0,0,0,0,0,0,0,1,3.4,2.0,1.0,0.0,282.0,125.0,1,0,0,0,0,-37.79882,144.92745,5263.0,48.0,2017,6,17,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,0,0,3,870000.0,0,0,0,0,0,0,1,0,8.7,3.0,2.0,2.0,392.0,125.0,0,1,0,1,1,-37.774,144.8744,4918.0,48.0,2016,3,12,5,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,1,1,3,1760000.0,0,0,0,0,0,0,1,0,1.6,3.0,2.0,2.0,151.0,125.0,1,0,0,0,0,-37.79449,144.97406,6786.0,48.0,2017,1,7,5,1,0,0,0,0,1,0,0,0,0
0,1,0,0,1,1,1,1,0,3,618500.0,1,1,0,0,1,0,1,1,24.7,3.0,1.0,2.0,540.0,125.0,1,0,1,1,1,-37.95661,145.2191,8322.0,48.0,2017,7,15,5,1,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,3,700000.0,0,0,0,0,0,0,1,0,13.1,3.0,2.0,2.0,400.0,146.0,0,1,1,0,1,-37.71693,144.96527,5070.0,58.0,2017,3,6,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,0,2,436000.0,0,0,0,0,0,0,1,0,8.8,2.0,1.0,1.0,0.0,65.0,0,0,1,0,0,-37.7377,144.9899,14577.0,38.0,2017,3,18,5,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,1,0,0,3,1425000.0,0,0,0,0,0,0,1,0,1.8,3.0,1.0,3.0,163.0,125.0,0,1,1,0,1,-37.80452,144.95718,6821.0,48.0,2017,3,9,3,1,0,0,0,0,1,0,0,0,0
0,1,0,1,1,1,1,1,1,4,1235000.0,0,0,1,0,1,0,1,0,15.2,4.0,2.0,2.0,404.0,165.0,0,1,1,0,0,-37.95882,145.02138,4497.0,93.0,2017,7,29,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,0,2,1060000.0,0,0,0,0,0,0,1,0,4.4,2.0,1.0,0.0,209.0,75.0,0,0,0,1,0,-37.7846,144.9347,3593.0,128.0,2017,4,29,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,1,0,3,2180000.0,1,0,0,1,1,1,1,1,2.6,3.0,2.0,2.0,345.0,125.0,0,0,0,0,1,-37.8159,144.994,14949.0,48.0,2016,3,12,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,0,0,3,460000.0,0,0,0,0,0,0,1,0,8.7,3.0,2.0,1.0,95.0,125.0,0,1,0,1,1,-37.772,144.8801,4918.0,17.0,2016,7,30,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,1,0,1,0,2,880000.0,0,0,0,1,1,0,1,1,7.8,2.0,1.0,2.0,229.0,113.0,0,1,1,1,1,-37.7651,145.03452,5549.0,13.0,2017,7,22,5,0,1,0,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,2,452000.0,0,1,1,0,1,1,1,1,13.9,2.0,1.0,1.0,67.0,68.0,0,1,1,1,0,-37.7887,145.1436,9028.0,43.0,2016,4,23,5,0,0,1,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,2,410000.0,0,0,0,0,1,0,1,0,13.0,2.0,1.0,2.0,200.0,81.0,0,1,1,0,1,-37.7002,144.9428,8870.0,18.0,2016,10,15,5,0,0,1,0,0,1,0,0,0,0
0,0,1,1,0,0,0,1,0,3,865000.0,0,0,1,0,1,0,0,1,11.2,3.0,1.0,1.0,217.0,101.0,0,1,0,1,0,-37.8275,145.1032,5457.0,48.0,2017,2,25,5,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,1,1,0,4,2500000.0,0,0,0,0,0,1,0,0,3.0,4.0,3.0,1.0,209.0,125.0,0,0,0,1,1,-37.84807,144.96017,2019.0,48.0,2017,6,17,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,1,3,1140000.0,0,0,0,0,0,0,1,0,9.7,3.0,2.0,2.0,175.0,125.0,0,0,1,1,1,-37.8162,145.0771,5682.0,42.0,2016,4,6,2,1,0,0,0,0,0,0,0,1,0
0,1,0,1,1,0,1,0,1,3,700000.0,0,0,0,0,1,1,0,0,16.2,3.0,1.0,3.0,615.0,125.0,0,1,1,1,1,-37.72588,145.13443,3891.0,48.0,2017,5,27,5,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,1,1,3,1251000.0,0,0,0,0,0,0,1,1,4.5,3.0,1.0,0.0,195.0,125.0,0,0,1,1,0,-37.851,145.0055,7717.0,48.0,2017,6,5,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,1,3,980000.0,0,0,0,1,1,1,1,0,13.8,3.0,1.0,2.0,724.0,125.0,0,0,1,0,1,-37.8672,144.817,5301.0,48.0,2016,11,19,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,3,1818000.0,0,0,1,0,1,1,0,1,9.2,3.0,1.0,1.0,722.0,90.0,0,0,1,1,1,-37.7956,145.0829,7809.0,88.0,2016,10,15,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,3,1890000.0,0,1,0,1,0,1,0,0,7.3,3.0,1.0,2.0,554.0,169.0,0,0,1,1,1,-37.84949,145.07726,10412.0,93.0,2017,3,6,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,0,1,3,957000.0,0,0,0,1,0,0,1,1,5.2,3.0,1.0,2.0,80.0,125.0,0,1,1,0,1,-37.7589,144.9588,11918.0,48.0,2017,4,22,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,1,3,650000.0,0,0,1,0,1,0,1,1,11.2,3.0,1.0,1.0,700.0,98.0,0,0,1,0,0,-37.7125,145.02200000000005,21650.0,68.0,2016,10,9,6,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,1,4,2750000.0,0,1,0,0,1,0,1,1,11.2,4.0,2.0,2.0,687.0,125.0,0,1,1,0,0,-37.904,144.9919,10579.0,48.0,2016,5,28,5,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,1,3,2225000.0,0,0,0,0,0,0,1,1,6.2,3.0,1.0,2.0,616.0,125.0,0,0,1,1,1,-37.81724000000001,145.05688,6482.0,98.0,2017,6,17,5,1,0,0,0,0,0,0,0,1,0
0,1,0,0,1,0,1,0,1,3,687000.0,0,0,1,0,1,0,1,1,12.1,3.0,1.0,3.0,559.0,125.0,0,1,1,1,1,-37.69849,145.06705,10175.0,48.0,2017,6,17,5,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0,0,0,1,0,3,938000.0,0,0,0,0,0,0,1,1,10.2,3.0,1.0,2.0,271.0,125.0,0,1,0,1,0,-37.8364,145.10609,5457.0,48.0,2017,12,8,4,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,1,1,2,825000.0,0,0,1,0,1,1,0,0,9.3,2.0,1.0,1.0,367.0,85.0,0,1,0,0,1,-37.8995,145.0241,5051.0,88.0,2016,4,16,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,1,360000.0,0,0,0,0,0,0,0,1,7.7,1.0,1.0,0.0,0.0,39.5,0,0,0,1,1,-37.8749,144.9799,8989.0,59.0,2017,5,13,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,4,1126000.0,0,0,0,1,0,0,1,0,12.2,4.0,1.0,1.0,656.0,125.0,0,1,0,0,0,-37.8696,145.1111,2894.0,48.0,2017,8,4,4,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,1,3,1963000.0,0,0,1,0,1,0,0,1,7.5,3.0,2.0,2.0,426.0,125.0,0,0,1,1,1,-37.7917,145.0585,2671.0,8.0,2016,9,24,5,0,1,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,2,840000.0,0,0,1,0,1,1,1,0,5.3,2.0,1.0,1.0,974.0,125.0,0,0,1,1,1,-37.81494,145.01744,11308.0,58.0,2017,7,29,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,0,2,535000.0,0,0,0,0,0,0,1,0,1.6,2.0,1.0,1.0,0.0,63.0,0,0,0,0,1,-37.7981,144.9883,4553.0,48.0,2017,6,5,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,1,1,1,3,800000.0,0,0,0,1,0,1,0,1,14.7,3.0,1.0,2.0,252.0,125.0,0,1,0,0,0,-37.9167,145.0879,3692.0,48.0,2016,9,24,5,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,1,1,2,735000.0,0,0,0,0,1,0,0,0,4.6,2.0,1.0,1.0,0.0,125.0,0,0,1,1,0,-37.85127,144.99434,7717.0,48.0,2017,6,17,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,2,1910000.0,0,0,0,0,1,0,0,1,7.3,2.0,1.0,1.0,848.0,125.0,0,1,1,0,1,-37.85875,145.08441000000005,10412.0,48.0,2017,3,9,3,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,3,845000.0,0,0,1,0,1,0,1,1,13.9,3.0,2.0,2.0,295.0,145.0,0,1,0,0,1,-37.9239,145.0781,10969.0,20.0,2016,12,11,6,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,1,2,438000.0,0,0,0,1,0,0,1,0,5.8,2.0,1.0,1.0,0.0,125.0,0,0,1,0,0,-37.7762,145.0213,2970.0,48.0,2016,10,15,5,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1,1,1,0,1,3,1220500.0,0,0,1,0,1,0,1,1,10.1,3.0,2.0,2.0,462.0,125.0,0,1,0,0,1,-37.89767,145.07332,4442.0,48.0,2017,6,24,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,0,2,830000.0,0,0,0,0,0,0,1,1,2.1,2.0,2.0,1.0,4421.0,84.0,0,0,0,0,1,-37.79721,144.98073,5825.0,7.0,2017,8,7,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,1,1,0,1,0,5,1689000.0,0,0,0,0,0,0,1,0,7.9,5.0,2.0,2.0,633.0,125.0,0,1,1,1,1,-37.7615,145.0309,5549.0,48.0,2017,5,13,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,4,901000.0,0,0,1,0,1,0,1,1,7.8,4.0,2.0,1.0,398.0,123.0,0,1,1,0,1,-37.7364,144.9787,11204.0,68.0,2017,4,22,5,1,0,0,0,0,1,0,0,0,0
0,1,1,0,0,0,1,1,1,3,651000.0,0,0,0,1,0,0,1,0,15.3,3.0,1.0,2.0,526.0,116.0,1,1,0,0,1,-37.68164,144.99768999999995,7955.0,48.0,2017,7,22,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,0,1,0,2,600000.0,0,0,0,1,0,0,1,1,3.8,2.0,1.0,1.0,0.0,61.0,0,0,0,1,1,-37.8443,144.9442,8648.0,13.0,2017,4,29,5,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,1,0,0,0,3,920000.0,0,0,1,0,0,0,0,1,6.6,3.0,2.0,2.0,0.0,132.0,0,1,0,1,1,-37.8057,144.8857,2417.0,18.0,2016,4,16,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,1,0,3,645000.0,0,0,0,0,0,0,1,0,5.9,3.0,3.0,1.0,131.0,109.0,0,1,1,0,1,-37.7559,144.9378,7082.0,10.0,2017,6,5,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,3,715000.0,0,0,0,0,1,1,1,0,13.5,3.0,2.0,2.0,422.0,126.0,0,0,0,1,0,-37.7164,144.8792,3464.0,23.0,2017,3,18,5,1,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,0,0,0,4,635000.0,1,1,1,0,0,1,1,0,18.4,4.0,2.0,2.0,512.0,125.0,0,1,1,0,1,-37.83824,144.72101999999995,5811.0,48.0,2017,8,19,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,1,1,1,1,3,692000.0,0,0,1,0,0,1,1,0,12.6,3.0,1.0,1.0,485.0,125.0,1,0,0,1,0,-37.7868,144.8428,3755.0,48.0,2017,4,29,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,3,1185000.0,0,0,0,1,1,1,0,0,13.8,3.0,2.0,2.0,644.0,145.0,0,1,0,0,1,-37.92332,145.07483,10969.0,48.0,2017,3,6,0,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,1,4,895000.0,0,0,0,0,0,0,1,0,9.2,4.0,2.0,2.0,661.0,125.0,0,1,1,0,1,-37.7246,144.9828,3445.0,48.0,2016,3,12,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,4,1292000.0,0,0,1,0,1,1,1,0,13.9,4.0,1.0,2.0,587.0,161.0,0,1,0,0,1,-37.9194,145.05700000000004,10969.0,68.0,2017,4,29,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,2,760000.0,0,0,0,0,0,0,1,0,5.9,2.0,1.0,1.0,124.0,77.0,0,0,0,1,0,-37.7807,144.9285,6567.0,118.0,2016,6,27,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,0,3,1270000.0,0,0,0,0,0,0,1,1,2.6,2.0,1.0,1.0,181.0,102.0,0,0,0,0,1,-37.8203,145.0092,14949.0,118.0,2016,8,22,0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,1,3,922000.0,1,0,0,0,0,0,0,0,11.2,3.0,1.0,1.0,584.0,153.0,0,1,1,0,1,-37.71016,144.9215,8870.0,58.0,2017,5,27,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,2,700000.0,0,0,0,0,1,1,0,0,8.0,2.0,1.0,1.0,251.0,125.0,0,0,0,1,0,-37.7491,144.8968,9264.0,48.0,2017,5,13,5,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,3,1351000.0,0,0,0,1,1,0,0,0,3.8,3.0,1.0,0.0,197.0,125.0,0,0,0,1,1,-37.8343,144.9362,8648.0,48.0,2016,6,27,0,1,0,0,0,0,0,0,0,1,0
0,1,1,0,0,0,0,0,0,3,540000.0,1,1,1,0,1,1,0,1,20.5,3.0,2.0,2.0,362.0,152.0,0,1,1,0,1,-37.6366,145.07226,7969.0,13.0,2017,9,9,5,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,1,4,1265000.0,0,0,1,0,1,0,1,1,21.5,4.0,2.0,2.0,604.0,125.0,1,0,0,0,1,-38.01347,145.12675,709.0,48.0,2017,7,15,5,1,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,1,1,0,3,1220000.0,0,0,0,0,0,0,1,0,3.4,3.0,1.0,1.0,293.0,104.0,0,0,0,1,0,-37.78446,144.92797,3593.0,118.0,2017,12,8,4,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,1,2,585000.0,0,0,0,0,0,0,1,1,5.2,2.0,1.0,1.0,430.0,258.0,0,1,1,0,1,-37.7609,144.9623,11918.0,12.0,2017,5,20,5,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1,1,1,0,1,2,500000.0,1,0,1,0,0,0,0,0,6.1,2.0,2.0,2.0,0.0,104.0,0,0,0,1,1,-37.859,144.9767,13240.0,18.0,2016,11,27,6,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,3,965000.0,0,0,1,0,1,1,1,0,2.6,3.0,2.0,2.0,173.0,125.0,1,0,0,0,0,-37.7795,144.9413,2309.0,48.0,2016,8,28,6,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,1,1,0,3,2325000.0,0,0,0,0,0,0,1,1,4.6,3.0,2.0,1.0,373.0,125.0,0,0,1,1,1,-37.8281,145.0391,11308.0,48.0,2016,10,9,6,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,1,0,1,0,1,310000.0,0,0,0,1,0,0,1,1,3.3,1.0,1.0,1.0,0.0,37.0,1,0,0,0,0,-37.8319,144.9876,14887.0,48.0,2016,4,23,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,2,450000.0,0,0,0,0,0,0,1,0,5.9,2.0,1.0,1.0,0.0,125.0,0,0,0,1,0,-37.7731,144.9074,6567.0,8.0,2016,12,11,6,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,0,2,890500.0,0,0,0,0,0,0,0,1,2.4,2.0,2.0,2.0,180.0,123.0,0,0,0,0,1,-37.81443,144.99079,14949.0,78.0,2017,1,7,5,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,0,1,0,4,1567000.0,0,0,0,1,1,1,1,1,6.2,4.0,2.0,2.0,409.0,181.0,0,1,1,0,1,-37.84445,144.87966,5498.0,108.0,2017,9,9,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,1,6,2835000.0,0,0,1,0,1,0,0,1,7.7,6.0,3.0,2.0,794.0,283.0,0,1,1,0,1,-37.84317,145.05688,8920.0,48.0,2017,9,16,5,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,0,3,470000.0,0,0,0,0,1,0,1,0,12.4,3.0,0.0,0.0,261.0,125.0,0,1,1,0,1,-37.7158,144.9722,5070.0,48.0,2016,7,26,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,1,0,0,1,358000.0,0,0,0,0,0,0,1,1,2.3,1.0,1.0,1.0,649.0,43.0,1,0,0,0,0,-37.7971,144.9448,6821.0,48.0,2016,11,27,6,0,0,1,0,0,1,0,0,0,0
0,0,1,1,0,1,1,1,1,3,780000.0,1,0,0,0,0,1,1,0,8.8,3.0,1.0,2.0,680.0,125.0,0,1,1,1,1,-37.75255,145.03972,790.0,48.0,2017,5,27,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,1,310000.0,0,0,0,0,1,1,0,1,7.5,1.0,1.0,1.0,0.0,125.0,0,0,0,1,0,-37.75515,144.92113999999995,9264.0,48.0,2017,1,7,5,0,0,1,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,1,3,808000.0,0,1,1,0,1,1,1,0,14.9,3.0,2.0,2.0,265.0,260.0,0,1,1,1,1,-37.7101,145.0785,2329.0,48.0,2016,8,13,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,1,1,1,0,3,2310000.0,1,0,0,0,1,1,0,1,5.6,3.0,1.0,2.0,782.0,175.0,0,0,1,1,1,-37.8107,145.0219,10331.0,98.0,2016,10,12,2,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,1,1,3,1155000.0,0,0,0,0,1,1,0,0,13.8,3.0,1.0,1.0,770.0,125.0,0,1,1,1,0,-37.77,145.1089,5420.0,48.0,2016,5,22,6,1,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,1,2,937500.0,0,0,0,0,0,0,1,1,3.5,2.0,1.0,0.0,100.0,72.0,0,0,0,0,1,-37.788,144.9791,6244.0,128.0,2016,4,23,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,3,1750500.0,0,0,1,1,1,0,1,1,10.4,3.0,1.0,2.0,719.0,125.0,0,1,0,1,0,-37.85156,145.13054,5678.0,48.0,2017,7,29,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,1,291000.0,0,0,0,1,0,0,1,1,9.2,1.0,1.0,1.0,1097.0,38.0,0,0,1,1,0,-37.8576,145.0452,10412.0,36.0,2016,12,11,6,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,1,2,530000.0,0,0,0,0,0,0,1,1,4.5,2.0,1.0,1.0,0.0,76.0,0,0,1,1,0,-37.851,144.988,7717.0,130.0,2016,4,16,5,0,0,1,0,0,0,0,0,1,0
0,1,1,0,1,1,1,0,0,3,555000.0,0,0,0,1,0,0,1,1,18.4,3.0,2.0,4.0,615.0,115.0,1,1,0,1,0,-37.86659,144.69959,13830.0,48.0,2017,6,17,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1,1,3,1175000.0,0,0,0,0,0,0,0,1,10.5,3.0,1.0,3.0,284.0,120.0,0,1,1,0,0,-37.91155,145.00656999999995,10579.0,48.0,2017,3,6,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,3,940000.0,0,0,0,0,0,0,1,0,11.2,3.0,1.0,2.0,756.0,125.0,0,0,1,0,0,-37.7249,144.9854,21650.0,48.0,2016,12,11,6,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1,0,1,1,1,2,1550000.0,0,0,1,0,1,0,0,1,7.5,2.0,1.0,2.0,432.0,125.0,0,0,1,1,1,-37.8249,145.0532,6482.0,48.0,2016,3,12,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,4,790000.0,0,0,1,0,1,0,1,1,11.2,4.0,2.0,2.0,1090.0,125.0,0,0,1,0,0,-37.7243,145.0014,21650.0,48.0,2016,4,23,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,1,1,1,2,757000.0,0,0,0,0,0,0,1,1,10.5,2.0,2.0,2.0,275.0,125.0,0,1,1,1,1,-37.7494,145.0538,2947.0,48.0,2017,4,3,0,1,0,0,1,0,0,0,0,0,0
0,1,0,1,1,0,1,1,0,2,1300000.0,0,0,0,1,0,1,0,1,21.5,2.0,1.0,2.0,502.0,125.0,0,1,1,0,1,-38.00663,145.08491999999995,3650.0,48.0,2017,3,9,3,1,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,1,0,0,2,400000.0,0,0,0,0,0,0,0,1,8.7,2.0,1.0,2.0,3967.0,87.0,0,1,0,1,1,-37.7706,144.8805,4918.0,11.0,2016,12,11,6,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,1,1,0,2,1857000.0,0,0,0,0,0,0,1,1,5.3,2.0,1.0,1.0,230.0,116.65,0,0,1,1,1,-37.81813,145.02295,11308.0,128.0,2017,12,8,4,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,0,1,1,528000.0,0,0,0,0,0,0,1,0,5.2,1.0,1.0,1.0,0.0,58.0,0,1,1,0,1,-37.7767,144.9676,11918.0,8.0,2017,8,4,4,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,1,1,3,710000.0,0,0,0,1,1,1,0,0,26.0,3.0,1.0,2.0,837.0,130.0,0,1,1,0,1,-37.79682,145.30467,4654.0,58.0,2017,8,19,5,1,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,1,1,0,2,333000.0,0,0,0,1,0,0,1,1,12.4,2.0,1.0,1.0,97.0,79.0,0,1,1,0,1,-37.7118,144.9689,5070.0,48.0,2017,4,3,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,1,5,5800000.0,0,1,1,0,0,1,1,1,11.2,5.0,4.0,4.0,1276.0,125.0,0,1,1,0,0,-37.9164,144.9974,10579.0,138.0,2017,8,4,4,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,3,720000.0,0,0,1,1,0,0,1,1,8.0,3.0,1.0,2.0,190.0,142.0,0,0,0,1,0,-37.7418,144.8918,9264.0,19.0,2016,10,15,5,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,1,1,1,1,3,945000.0,0,0,1,0,1,1,1,0,15.5,3.0,1.0,2.0,640.0,125.0,1,0,0,0,1,-37.93646,145.08728,3692.0,48.0,2017,3,6,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,0,0,2,560000.0,0,0,0,0,0,0,1,0,8.8,2.0,1.0,2.0,196.0,125.0,0,0,1,0,0,-37.7362,144.9885,14577.0,48.0,2017,4,29,5,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,0,0,1,3,825000.0,0,0,0,1,0,1,0,1,14.6,3.0,1.0,2.0,538.0,125.0,1,0,0,0,1,-37.9454,145.0507,2555.0,48.0,2016,5,28,5,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,0,3,1708000.0,0,1,0,0,0,1,0,1,11.8,3.0,1.0,1.0,703.0,125.0,0,1,0,0,1,-37.9058,145.028,3578.0,48.0,2017,4,3,0,1,0,0,0,0,0,0,0,1,0
