Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,SellerG_8,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,CouncilArea_5,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,1,1,13.9,3.0,2.0,2.0,295.0,145.0,0,0,1,0,0,1,-37.9239,145.0781,10969.0,20.0,2016,12,11,6,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,1,0,5,0,0,0,0,0,0,0,1,1,9.0,5.0,2.0,2.0,795.0,297.0,0,0,0,1,1,1,-37.8181,145.0668,3265.0,108.0,2016,7,5,1,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,1,0,4,0,0,0,1,0,1,1,0,0,11.8,4.0,2.0,2.0,144.0,126.0,0,0,1,0,0,1,-37.9021,145.0357,3578.0,12.0,2016,6,27,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,1,0,1,2,0,0,0,0,1,1,1,0,0,5.0,2.0,1.0,0.0,0.0,67.0,0,0,0,0,1,1,-37.87349,144.9798,13240.0,68.0,2017,7,15,5,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,1,1,1,1,0,3,0,0,0,0,1,1,1,0,0,23.0,3.0,1.0,2.0,973.0,126.0,0,1,0,1,0,1,-37.78964000000001,145.2829,11925.0,48.0,2017,6,24,5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,3.3,3.0,1.0,1.0,178.0,116.0,0,0,0,0,1,1,-37.8473,144.9495,3280.0,108.0,2017,6,5,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,6.4,1.0,1.0,0.0,0.0,126.0,0,0,1,0,1,1,-37.7964,144.9027,7570.0,38.0,2016,6,8,2,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,1,1,0,1,1,3,0,0,0,0,1,0,1,0,1,17.9,3.0,1.0,3.0,590.0,126.0,0,1,0,0,0,1,-37.95416,145.06781,9758.0,48.0,2017,6,17,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,1,13.5,3.0,1.0,2.0,597.0,127.0,0,0,0,0,1,0,-37.7259,144.8792,3464.0,48.0,2016,6,8,2,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,3,0,0,1,0,0,1,0,1,1,11.2,3.0,2.0,0.0,1007.0,126.0,0,0,1,1,0,0,-37.9097,144.9981,10579.0,48.0,2016,11,27,6,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,1,1,0,4,0,0,0,0,0,1,0,1,0,9.7,3.0,1.0,1.0,649.0,126.0,0,0,0,0,1,0,-37.7367,144.9204,3284.0,68.0,2016,7,5,1,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,1,4,0,0,0,1,1,0,1,0,0,13.0,4.0,2.0,2.0,602.0,180.0,0,0,1,1,0,1,-37.7005,144.9258,8870.0,68.0,2016,11,27,6,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,4.1,2.0,1.0,1.0,0.0,84.0,0,0,0,1,1,0,-37.83241,145.00705,7217.0,83.0,2017,7,22,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0,10.5,4.0,2.0,2.0,690.0,126.0,0,1,0,0,1,0,-37.7875,144.80983999999995,6763.0,48.0,2017,1,7,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,0,1,0,1,13.0,3.0,1.0,1.0,617.0,126.0,0,0,1,0,0,1,-37.9282,145.047,6795.0,48.0,2016,9,24,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,2,0,0,0,0,1,0,0,1,1,12.4,2.0,1.0,1.0,97.0,79.0,0,0,1,1,0,1,-37.7118,144.9689,5070.0,48.0,2017,4,3,0,0,0,1,0,0,1,0,0,0,0,0
0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,14.2,4.0,2.0,2.0,196.0,126.0,0,0,1,0,0,0,-37.89456,145.11388,13366.0,48.0,2017,6,24,5,0,1,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,8.4,3.0,1.0,2.0,465.0,126.0,0,0,1,1,0,1,-37.73027,145.00189,14577.0,88.0,2017,9,9,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,1,0,0,1,2,0,0,0,0,1,0,1,1,0,7.8,2.0,1.0,1.0,146.0,86.0,0,0,0,1,1,1,-37.8357,145.0697,8920.0,48.0,2016,4,6,2,0,0,1,0,0,0,0,0,1,0,0
0,1,0,1,0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,14.3,3.0,1.0,1.0,725.0,126.0,0,0,1,1,1,0,-37.79509,145.15591,10999.0,48.0,2017,7,29,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1.9,3.0,3.0,1.0,801.0,122.0,0,1,0,0,0,0,-37.8067,144.9435,2230.0,10.0,2017,2,25,5,0,1,0,0,0,1,0,0,0,0,0
0,1,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,0,0,17.9,2.0,1.0,2.0,374.0,100.0,0,1,1,0,1,0,-37.6745,145.05491,10529.0,48.0,2017,7,29,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,4.4,1.0,1.0,1.0,0.0,126.0,0,0,0,0,1,0,-37.7839,144.9347,3593.0,48.0,2017,4,3,0,0,0,1,0,0,1,0,0,0,0,0
0,1,1,1,1,1,0,1,1,3,0,0,0,1,0,1,0,1,1,13.4,3.0,2.0,2.0,887.0,150.0,0,0,1,1,0,1,-37.8429,145.14895,4387.0,28.0,2017,8,26,5,1,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,1,3,0,0,1,0,1,0,0,0,1,14.0,3.0,1.0,0.0,576.0,110.0,0,1,0,0,1,1,-37.69237,144.93143999999995,4294.0,19.0,2017,1,7,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,3.5,2.0,1.0,2.0,204.0,126.0,0,0,0,0,0,1,-37.7824,144.9801,6244.0,48.0,2016,8,28,6,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,1,1,1,4,0,1,0,0,0,1,1,1,0,14.9,4.0,1.0,2.0,696.0,123.0,0,0,1,1,1,1,-37.7054,145.0809,2329.0,62.0,2017,4,22,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,1,0,1,13.7,2.0,1.0,2.0,0.0,78.0,0,0,1,1,0,0,-37.939,145.0219,5454.0,48.0,2017,4,3,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,7.0,1.0,1.0,1.0,0.0,39.0,0,0,0,1,0,0,-37.75443,145.00919,8870.0,48.0,2017,8,7,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,1,0,0,1,1,0,3,0,0,0,0,0,1,1,0,0,8.9,3.0,1.0,0.0,658.0,126.0,0,0,1,1,1,1,-37.73346,145.08359,2698.0,48.0,2017,6,24,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,9.8,3.0,1.0,2.0,196.0,126.0,0,0,0,0,1,0,-37.7513,144.8845,588.0,20.0,2016,6,18,5,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,13.5,3.0,1.0,2.0,367.0,114.0,0,1,0,0,1,0,-37.8018,144.8246,6763.0,48.0,2016,6,27,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,10.8,2.0,1.0,1.0,566.0,75.0,0,0,1,0,1,1,-37.7839,144.8524,3589.0,68.0,2016,3,9,2,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,1,4,0,0,0,1,0,1,0,1,1,13.9,4.0,3.0,2.0,647.0,126.0,0,0,1,1,1,0,-37.7819,145.1184,9028.0,48.0,2017,4,29,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,1,1,4,0,0,1,0,1,0,0,0,0,12.6,4.0,2.0,1.0,807.0,126.0,0,1,0,0,1,0,-37.7966,144.8252,3755.0,48.0,2016,6,8,2,1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,1,1,0,1,1,3,0,0,0,0,1,0,1,0,1,17.9,3.0,1.0,2.0,584.0,112.0,0,1,0,0,0,1,-37.96911,145.07271,9758.0,68.0,2017,5,27,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,11.2,2.0,1.0,1.0,161.0,126.0,0,0,1,0,1,0,-37.8327,145.106,5457.0,48.0,2017,4,3,0,0,0,1,0,0,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,2,0,0,0,0,1,0,1,0,1,11.4,2.0,1.0,2.0,397.0,96.0,0,0,1,0,0,1,-37.90978,145.02937,2397.0,78.0,2017,12,8,4,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,1,6.4,3.0,1.0,1.0,265.0,115.0,0,0,1,0,1,1,-37.7975,144.8894,7570.0,108.0,2016,12,6,1,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,6.2,2.0,1.0,1.0,963.0,86.0,0,0,0,1,0,1,-37.84212,144.88211,5498.0,6.0,2017,7,29,5,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,1,3,0,0,0,0,1,0,0,1,1,8.2,3.0,1.0,0.0,218.0,126.0,0,0,1,0,1,1,-37.7963,144.8801,5058.0,48.0,2017,5,20,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,1,8.6,2.0,1.0,1.0,304.0,74.0,0,0,1,0,1,1,-37.78341,144.85574,3589.0,68.0,2017,8,7,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,1,0,2,0,0,0,0,1,1,0,1,1,7.9,2.0,1.0,1.0,0.0,126.0,0,0,1,1,1,1,-37.7662,145.0516,5549.0,48.0,2016,3,12,5,0,0,1,1,0,0,0,0,0,0,0
0,0,1,0,1,0,0,1,1,3,0,0,0,0,0,0,0,1,1,4.5,3.0,2.0,0.0,146.0,139.0,0,0,0,1,1,0,-37.8519,145.0055,7717.0,118.0,2016,7,30,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,12.1,1.0,1.0,1.0,0.0,126.0,0,0,1,0,0,1,-37.8867,145.0699,4442.0,58.0,2017,4,22,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,1,1,6,0,0,0,1,1,0,0,0,1,8.2,6.0,3.0,2.0,554.0,199.0,0,0,1,0,1,1,-37.8053,144.8681,5058.0,78.0,2016,3,12,5,1,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,1,1,1,3,0,1,1,1,1,0,0,1,0,31.7,3.0,2.0,2.0,350.0,220.0,0,0,1,1,0,1,-37.58883,144.70202,14092.0,14.0,2017,9,16,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,0,3,0,0,0,0,0,0,0,1,1,3.4,3.0,1.0,0.0,185.0,98.0,0,0,1,1,0,1,-37.78449000000001,144.93482,3593.0,118.0,2017,9,9,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,6.5,2.0,1.0,0.0,302.0,97.0,0,0,0,1,0,0,-37.7549,145.0035,8870.0,103.0,2017,2,25,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,11.2,3.0,1.0,1.0,1262.0,85.0,0,0,0,1,0,0,-37.7139,145.0215,21650.0,63.0,2016,3,12,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,1,1,1,1,2,0,0,0,0,1,1,0,1,1,8.8,2.0,1.0,1.0,617.0,109.98,0,0,1,1,1,1,-37.7528,145.04443999999995,790.0,58.0,2017,7,22,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,6.6,2.0,1.0,1.0,126.0,127.0,0,0,1,0,1,1,-37.8045,144.8898,2417.0,7.0,2016,5,14,5,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,0,3,0,0,0,0,1,0,1,0,1,11.8,3.0,2.0,2.0,670.0,126.0,0,0,1,0,0,1,-37.9067,145.053,3578.0,91.0,2017,6,5,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,1,1,1,2,0,0,0,1,0,0,0,1,1,6.4,2.0,1.0,1.0,0.0,55.0,0,0,1,0,1,1,-37.789,144.8932,7570.0,58.0,2016,6,27,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,0,1,5,0,0,0,0,0,0,0,1,0,5.2,4.0,2.0,2.0,391.0,126.0,0,0,1,1,0,1,-37.7587,144.9548,11918.0,48.0,2016,5,22,6,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,5.9,1.0,1.0,1.0,0.0,45.0,0,0,1,1,0,1,-37.7586,144.9433,7082.0,48.0,2017,2,25,5,0,0,1,0,0,1,0,0,0,0,0
0,1,0,0,1,1,1,0,0,6,0,0,1,0,1,0,0,0,1,20.6,6.0,3.0,2.0,752.0,40.0,0,1,0,0,1,1,-37.57186,144.93495,15510.0,48.0,2017,7,22,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,5.1,2.0,1.0,1.0,0.0,126.0,0,0,0,1,1,0,-37.8573,144.9978,4380.0,48.0,2017,5,13,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,1,1,0,2,0,0,0,0,0,1,0,1,0,9.1,2.0,1.0,1.0,373.0,126.0,0,0,0,0,1,0,-37.7604,144.9062,1543.0,48.0,2017,3,18,5,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,5,0,0,0,0,0,1,1,0,0,13.5,5.0,2.0,2.0,596.0,176.0,0,1,0,0,1,0,-37.7981,144.7936,6763.0,21.0,2016,10,12,2,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,1,0,1,5.7,4.0,3.0,2.0,720.0,126.0,0,0,1,1,0,1,-37.77928,145.02993,2211.0,48.0,2017,3,9,3,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,8.0,2.0,1.0,1.0,0.0,68.0,0,0,0,0,1,0,-37.7461,144.9058,9264.0,43.0,2017,3,18,5,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,8.7,3.0,2.0,2.0,77.0,138.0,0,0,1,0,1,1,-37.7743,144.8797,4918.0,18.0,2016,7,5,1,0,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,1,4,0,0,0,0,0,0,0,1,0,6.4,4.0,2.0,1.0,319.0,130.0,0,0,1,0,1,1,-37.7943,144.8875,7570.0,103.0,2016,11,27,6,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,3.3,3.0,2.0,0.0,211.0,198.0,0,0,0,0,1,1,-37.8481,144.9499,3280.0,128.0,2017,4,3,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,3,0,0,0,0,0,1,0,1,0,12.4,3.0,1.0,3.0,602.0,97.0,0,0,1,1,0,1,-37.7144,144.9737,5070.0,68.0,2017,3,18,5,1,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,0,1,1,3,0,0,0,1,0,1,0,1,1,20.6,3.0,2.0,2.0,255.0,141.0,0,1,0,0,1,1,-37.63382,144.92774,5833.0,22.0,2017,3,6,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,1,1,1,0,14.8,3.0,1.0,2.0,693.0,126.0,0,1,0,0,1,0,-37.77371,144.76918999999995,6388.0,48.0,2017,6,24,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,1,5.9,3.0,1.0,2.0,506.0,110.0,0,0,0,0,1,0,-37.7779,144.9133,6567.0,98.0,2016,11,19,5,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,4.5,2.0,1.0,1.0,727.0,126.0,0,0,0,1,1,0,-37.8503,144.9855,7717.0,48.0,2016,7,5,1,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,3,0,0,0,0,1,0,0,1,1,12.4,3.0,1.0,2.0,638.0,126.0,0,0,1,1,0,1,-37.6952,144.9613,5070.0,48.0,2017,4,29,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,1,1,0,0,4,0,0,0,0,0,0,0,1,0,12.8,4.0,2.0,3.0,708.0,184.0,0,0,0,0,1,0,-37.7452,144.8652,5629.0,28.0,2016,4,16,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1.6,2.0,1.0,1.0,87.0,126.0,0,0,0,0,0,1,-37.7959,144.9802,5825.0,18.0,2017,5,20,5,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,1,1,7.8,3.0,2.0,2.0,600.0,232.0,0,0,0,1,1,1,-37.8237,145.0638,8920.0,121.0,2016,7,5,1,1,0,0,0,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,0,5,0,1,1,0,1,0,0,1,0,14.2,5.0,2.0,2.0,728.0,126.0,0,0,1,0,0,0,-37.88409,145.12368999999995,13366.0,48.0,2017,3,6,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,3,0,0,0,0,1,1,1,0,0,7.0,3.0,1.0,0.0,396.0,113.0,0,0,0,1,0,0,-37.75358,144.98533999999995,8870.0,88.0,2017,7,22,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,1,1,0,13.9,3.0,3.0,1.0,391.0,122.0,0,0,1,0,0,1,-37.9149,145.0788,10969.0,68.0,2016,9,17,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,8.0,2.0,1.0,0.0,240.0,126.0,0,0,0,1,0,1,-37.8544,144.8922,6380.0,48.0,2016,10,15,5,1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,1,0,0,0,1,3,0,1,0,1,0,0,1,0,0,17.3,3.0,2.0,2.0,594.0,126.0,0,0,1,1,0,0,-37.97383,145.04525,5366.0,48.0,2017,7,29,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,0,0,4,0,0,0,1,0,1,0,1,1,11.7,4.0,2.0,2.0,1145.0,111.0,0,0,1,0,1,0,-37.8538,145.127,5678.0,58.0,2016,3,12,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,3.4,2.0,1.0,2.0,251.0,126.0,0,0,0,0,0,1,-37.787,144.9988,2954.0,48.0,2016,10,15,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,1,0,1,0,3,0,0,0,0,0,0,0,1,0,7.9,3.0,1.0,2.0,645.0,158.0,0,0,1,1,1,1,-37.7634,145.0439,5549.0,88.0,2016,10,15,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0,1,2,0,0,0,0,1,0,0,1,1,6.1,2.0,1.0,1.0,0.0,126.0,0,0,0,0,1,1,-37.8722,144.98,13240.0,48.0,2016,11,19,5,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,1,0,1,0,1,3,0,0,1,0,1,0,0,0,1,14.0,3.0,1.0,1.0,640.0,92.0,0,1,0,0,1,1,-37.68187,144.92421000000004,4294.0,53.0,2017,7,15,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,7.9,1.0,1.0,1.0,845.0,59.0,0,0,1,1,1,1,-37.7591,145.0501,5549.0,58.0,2016,10,12,2,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,3.2,1.0,1.0,0.0,0.0,126.0,0,0,0,0,0,1,-37.7823,144.9767,3106.0,78.0,2017,5,20,5,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,0,9.3,2.0,1.0,1.0,367.0,85.0,0,0,1,0,0,1,-37.8995,145.0241,5051.0,88.0,2016,4,16,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,1,0,0,1,3.3,3.0,3.0,1.0,0.0,126.0,0,0,0,0,1,1,-37.8415,144.9585,3280.0,48.0,2016,7,26,1,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,1,0,10.5,3.0,1.0,1.0,260.0,126.0,0,0,0,0,1,0,-37.7507,144.8576,4502.0,28.0,2016,9,24,5,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,11.2,2.0,2.0,1.0,405.0,126.0,0,0,0,1,1,1,-37.8203,145.0881,5457.0,48.0,2016,10,9,6,1,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,0,1,1,1,3,0,0,0,0,1,0,0,1,0,24.8,3.0,1.0,3.0,984.0,126.0,0,1,0,1,0,0,-37.89766,145.29185,10788.0,48.0,2017,7,29,5,1,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,1,1,1,2,0,0,0,0,1,1,0,0,1,20.0,2.0,1.0,1.0,128.0,72.0,0,1,0,0,0,1,-37.98346,145.06313,6162.0,46.0,2017,8,7,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,0,1,1,2,0,0,0,0,0,1,0,0,1,5.1,2.0,1.0,2.0,118.0,126.0,0,0,0,1,1,0,-37.855,144.9961,4380.0,25.0,2017,4,3,0,1,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,1,1,1,3,0,0,0,1,0,1,1,0,1,21.1,3.0,1.0,0.0,2978.0,126.0,0,0,1,1,1,0,-37.74135,145.22405,2003.0,48.0,2017,3,6,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,1,0,1,1,2,0,0,0,0,1,0,0,1,1,3.5,2.0,1.0,1.0,173.0,126.0,0,0,0,0,0,1,-37.78829,144.97476,3106.0,48.0,2017,7,29,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,1,1,5,0,0,0,0,0,1,1,0,0,12.4,5.0,2.0,2.0,665.0,126.0,0,0,1,1,1,0,-37.77156,145.1226,5420.0,38.0,2017,5,27,5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,1,2,0,0,0,0,1,0,0,1,0,11.2,2.0,1.0,2.0,304.0,126.0,0,0,1,1,0,1,-37.70733,144.94041,2606.0,48.0,2017,1,7,5,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,0,1,1,1,0,4,0,0,0,0,0,1,1,0,1,11.2,4.0,2.0,2.0,656.0,204.0,0,0,1,1,0,1,-37.71652,144.91211,2651.0,58.0,2017,7,29,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,0,5,0,0,0,0,1,0,1,1,0,10.7,5.0,2.0,2.0,616.0,245.0,0,0,1,1,0,0,-37.9084,145.0221,6938.0,73.0,2016,7,5,1,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,11.4,2.0,1.0,1.0,73.0,126.0,0,0,1,1,1,1,-37.7472,145.0702,3540.0,48.0,2017,3,18,5,0,1,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,9.2,3.0,2.0,2.0,648.0,193.0,0,0,0,1,1,1,-37.8547,145.0771,10412.0,43.0,2016,8,28,6,1,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,0,1,1,3,0,0,0,0,0,1,1,0,0,13.4,3.0,2.0,2.0,548.0,127.0,0,0,1,0,1,0,-37.84453,145.14446,4387.0,48.0,2017,8,7,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,6.1,1.0,1.0,1.0,1409.0,63.0,0,0,0,0,1,1,-37.8661,144.9772,13240.0,18.0,2016,12,11,6,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,0,3,0,0,0,1,0,0,0,0,0,7.8,3.0,1.0,3.0,555.0,168.0,0,0,1,0,1,1,-37.8083,144.8754,1808.0,78.0,2017,4,29,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1.6,1.0,1.0,1.0,0.0,52.0,0,0,0,0,0,1,-37.8019,144.9845,4553.0,48.0,2017,3,18,5,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,7.2,2.0,2.0,1.0,0.0,126.0,0,0,0,0,1,1,-37.88678,144.98855,8989.0,5.0,2017,7,22,5,0,0,1,0,0,0,0,0,1,0,0
0,1,1,0,0,1,1,0,0,4,0,0,0,1,0,1,0,1,1,20.5,4.0,2.0,1.0,229.0,156.0,0,1,1,0,1,0,-37.62614,145.06723,7969.0,48.0,2017,7,29,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0,5.5,3.0,2.0,1.0,411.0,126.0,0,0,0,1,0,0,-37.7744,145.0077,11364.0,48.0,2017,5,20,5,1,0,0,0,0,1,0,0,0,0,0
