Suburb,Rooms,Type,Price,SellerG,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold
Brighton East,2,h,1310000.0,Buxton,10.7,4.0,3.0,2.0,302.0,250.0,Glen Eira,-37.9182,145.0231,Southern Metropolitan,6938.0,0.0,2016,9,24,5
Brighton East,1,u,340000.0,Buxton,10.7,1.0,1.0,1.0,0.0,57.0,Bayside,-37.9164,145.0228,Southern Metropolitan,6938.0,68.0,2017,2,25,5
Brighton East,3,h,1537000.0,Marshall,10.7,3.0,2.0,2.0,324.0,125.0,Bayside,-37.9034,145.017,Southern Metropolitan,6938.0,19.0,2017,2,25,5
Brighton East,3,h,1100000.0,HAR,10.7,3.0,1.0,1.0,420.0,125.0,Bayside,-37.9108,145.0121,Southern Metropolitan,6938.0,48.0,2017,2,25,5
Brighton East,2,h,994000.0,Buxton,10.7,2.0,2.0,2.0,539.0,125.0,Bayside,-37.9013,145.0072,Southern Metropolitan,6938.0,48.0,2017,2,25,5
Brighton East,4,h,1447000.0,Marshall,10.7,4.0,1.0,2.0,590.0,125.0,Bayside,-37.9286,145.0274,Southern Metropolitan,6938.0,48.0,2017,2,25,5
Brighton East,2,u,692000.0,Buxton,10.7,2.0,1.0,1.0,74.0,66.0,Bayside,-37.9207,145.0079,Southern Metropolitan,6938.0,58.0,2016,7,26,1
Brighton East,4,t,1367000.0,McGrath,10.7,4.0,2.0,2.0,315.0,4.0,Bayside,-37.9078,145.0222,Southern Metropolitan,6938.0,18.0,2016,7,26,1
Brighton East,2,u,903000.0,Hodges,10.7,2.0,1.0,1.0,171.0,101.0,Bayside,-37.9125,145.0114,Southern Metropolitan,6938.0,48.0,2016,11,27,6
Brighton East,4,h,2820000.0,Buxton,10.7,4.0,4.0,4.0,509.0,337.0,Bayside,-37.9172,145.0214,Southern Metropolitan,6938.0,58.0,2016,11,27,6
Brighton East,2,h,1813000.0,Buxton,10.7,2.0,1.0,2.0,660.0,117.0,Bayside,-37.9179,145.0127,Southern Metropolitan,6938.0,88.0,2016,11,27,6
Brighton East,5,h,1655000.0,Buxton,10.7,5.0,2.0,2.0,679.0,288.0,Bayside,-37.9291,145.0283,Southern Metropolitan,6938.0,68.0,2016,11,27,6
Brighton East,3,t,1230000.0,hockingstuart,10.7,3.0,2.0,2.0,297.0,193.0,Bayside,-37.9124,145.0132,Southern Metropolitan,6938.0,38.0,2016,5,28,5
Brighton East,4,h,1389000.0,Buxton,10.7,4.0,1.0,2.0,656.0,150.0,Bayside,-37.9027,145.0225,Southern Metropolitan,6938.0,88.0,2016,5,28,5
Brighton East,2,u,750000.0,Buxton,10.7,2.0,1.0,1.0,227.0,125.0,Bayside,-37.9085,145.0129,Southern Metropolitan,6938.0,38.0,2016,5,28,5
Brighton East,3,u,1245000.0,Buxton,10.7,3.0,2.0,1.0,227.0,125.0,Bayside,-37.9191,145.0074,Southern Metropolitan,6938.0,20.0,2016,5,28,5
Brighton East,4,h,2310000.0,Buxton,10.7,4.0,2.0,2.0,757.0,130.0,Bayside,-37.9266,145.0088,Southern Metropolitan,6938.0,88.0,2016,5,28,5
Brighton East,3,t,1420000.0,hockingstuart,10.7,3.0,2.0,2.0,247.0,125.0,Bayside,-37.9241,145.0108,Southern Metropolitan,6938.0,48.0,2016,8,28,6
Brighton East,2,u,563000.0,hockingstuart,10.7,2.0,1.0,1.0,1233.0,125.0,Bayside,-37.9164,145.0228,Southern Metropolitan,6938.0,58.0,2016,7,30,5
Brighton East,2,t,1014000.0,Buxton,10.7,2.0,1.0,1.0,267.0,131.0,Bayside,-37.9055,145.0173,Southern Metropolitan,6938.0,28.0,2016,7,30,5
Brunswick,2,u,428000.0,Brad,5.2,2.0,1.0,2.0,0.0,125.0,Moreland,-37.7593,144.9652,Northern Metropolitan,11918.0,48.0,2016,3,9,2
Brunswick,2,h,1026000.0,Nelson,5.2,2.0,1.0,0.0,225.0,108.0,Moreland,-37.7676,144.9665,Northern Metropolitan,11918.0,113.0,2016,3,9,2
Brunswick,4,h,1802500.0,Jellis,5.2,4.0,3.0,1.0,238.0,93.0,Moreland,-37.7713,144.9643,Northern Metropolitan,11918.0,108.0,2016,3,12,5
Brunswick,4,h,1500000.0,Nelson,5.2,4.0,3.0,1.0,365.0,209.0,Moreland,-37.7624,144.9671,Northern Metropolitan,11918.0,128.0,2016,3,12,5
Brunswick,4,h,2230000.0,Nelson,5.2,4.0,2.0,3.0,851.0,287.0,Moreland,-37.7637,144.9662,Northern Metropolitan,11918.0,78.0,2017,4,3,0
Brunswick,3,h,1050000.0,hockingstuart,5.2,3.0,1.0,2.0,264.0,125.0,Moreland,-37.7611,144.9644,Northern Metropolitan,11918.0,48.0,2016,4,6,2
Brunswick,2,u,410000.0,Ray,5.2,2.0,1.0,1.0,0.0,66.0,Moreland,-37.7695,144.9528,Northern Metropolitan,11918.0,18.0,2016,4,6,2
Brunswick,1,u,272500.0,Walshe,5.2,1.0,1.0,1.0,0.0,40.0,Moreland,-37.762,144.9647,Northern Metropolitan,11918.0,48.0,2016,4,6,2
Brunswick,3,h,680000.0,Nelson,5.2,3.0,3.0,1.0,81.0,100.0,Moreland,-37.7575,144.9647,Northern Metropolitan,11918.0,2.0,2016,4,6,2
Brunswick,2,u,400000.0,Jellis,5.2,2.0,1.0,1.0,0.0,61.0,Moreland,-37.7608,144.968,Northern Metropolitan,11918.0,48.0,2016,6,8,2
Brunswick,3,h,950000.0,Jellis,5.2,3.0,1.0,0.0,170.0,96.0,Moreland,-37.7661,144.9691,Northern Metropolitan,11918.0,108.0,2016,6,8,2
Brunswick,3,h,1310000.0,Nelson,5.2,3.0,2.0,2.0,426.0,125.0,Moreland,-37.7759,144.9578,Northern Metropolitan,11918.0,138.0,2016,7,5,1
Brunswick,4,t,860000.0,Nelson,5.2,4.0,2.0,1.0,95.0,97.0,Moreland,-37.7772,144.9653,Northern Metropolitan,11918.0,48.0,2016,7,5,1
Brunswick,2,h,845500.0,Nelson,5.2,2.0,1.0,1.0,179.0,90.0,Moreland,-37.7742,144.9542,Northern Metropolitan,11918.0,128.0,2016,7,5,1
Brunswick,2,h,860000.0,Nelson,5.2,2.0,1.0,1.0,181.0,125.0,Moreland,-37.7742,144.9541,Northern Metropolitan,11918.0,108.0,2016,7,5,1
Brunswick,2,t,605000.0,Jellis,5.2,2.0,1.0,1.0,0.0,78.0,Moreland,-37.7588,144.9646,Northern Metropolitan,11918.0,9.0,2016,7,5,1
Brunswick,3,h,1055000.0,Nelson,5.2,3.0,1.0,1.0,324.0,125.0,Moreland,-37.7653,144.9586,Northern Metropolitan,11918.0,88.0,2016,7,5,1
Brunswick,2,u,445000.0,Walshe,5.2,2.0,1.0,1.0,0.0,61.0,Moreland,-37.7643,144.9638,Northern Metropolitan,11918.0,43.0,2016,7,5,1
Brunswick,2,u,659500.0,Walshe,5.2,2.0,1.0,1.0,100.0,85.0,Moreland,-37.7601,144.9581,Northern Metropolitan,11918.0,48.0,2016,7,11,0
Brunswick,2,u,600000.0,Nelson,5.2,2.0,1.0,1.0,0.0,75.0,Moreland,-37.777,144.9703,Northern Metropolitan,11918.0,7.0,2016,7,11,0
Brunswick,3,u,627000.0,Nelson,5.2,3.0,2.0,2.0,0.0,125.0,Moreland,-37.7634,144.9616,Northern Metropolitan,11918.0,48.0,2016,7,11,0
Brunswick,4,h,1450000.0,Jellis,5.2,4.0,2.0,2.0,323.0,125.0,Moreland,-37.7637,144.9565,Northern Metropolitan,11918.0,48.0,2016,7,11,0
Brunswick,3,h,990000.0,Nelson,5.2,3.0,1.0,2.0,410.0,125.0,Moreland,-37.7604,144.9514,Northern Metropolitan,11918.0,48.0,2016,7,11,0
Brunswick,4,h,1115000.0,Jellis,5.2,4.0,1.0,0.0,264.0,139.0,Moreland,-37.7611,144.9677,Northern Metropolitan,11918.0,118.0,2016,8,10,2
Brunswick,3,h,1125000.0,Jellis,5.2,3.0,1.0,1.0,278.0,91.0,Moreland,-37.7701,144.9633,Northern Metropolitan,11918.0,108.0,2016,8,10,2
Brunswick,3,h,855000.0,Nelson,5.2,3.0,1.0,1.0,229.0,97.0,Moreland,-37.7622,144.9586,Northern Metropolitan,11918.0,88.0,2016,8,10,2
Brunswick,3,h,910000.0,Jellis,5.2,2.0,1.0,1.0,215.0,125.0,Moreland,-37.7642,144.9688,Northern Metropolitan,11918.0,48.0,2016,8,10,2
Brunswick,3,t,940000.0,Ray,5.2,3.0,2.0,1.0,186.0,140.0,Moreland,-37.7581,144.9514,Northern Metropolitan,11918.0,2.0,2016,8,10,2
Brunswick,2,h,1100000.0,Nelson,5.2,2.0,1.0,0.0,153.0,125.0,Moreland,-37.7705,144.9647,Northern Metropolitan,11918.0,118.0,2016,10,9,6
Brunswick,2,t,750000.0,Nelson,5.2,2.0,2.0,1.0,118.0,88.0,Moreland,-37.7723,144.9643,Northern Metropolitan,11918.0,5.0,2016,10,9,6
Brunswick,2,h,1056000.0,Nelson,5.2,2.0,1.0,1.0,315.0,108.0,Moreland,-37.757,144.9697,Northern Metropolitan,11918.0,108.0,2016,10,9,6
Brunswick,2,t,620000.0,Harrington,5.2,2.0,2.0,1.0,72.0,2.0,Moreland,-37.7609,144.969,Northern Metropolitan,11918.0,48.0,2016,10,12,2
Brunswick,3,u,880000.0,Dingle,5.2,3.0,2.0,1.0,122.0,152.0,Moreland,-37.7697,144.9649,Northern Metropolitan,11918.0,18.0,2016,10,12,2
Brunswick,3,h,1222500.0,Nelson,5.2,3.0,1.0,0.0,331.0,126.0,Moreland,-37.7619,144.959,Northern Metropolitan,11918.0,128.0,2016,10,12,2
Brunswick,3,h,810000.0,Rendina,5.2,3.0,2.0,3.0,177.0,125.0,Moreland,-37.7609,144.9677,Northern Metropolitan,11918.0,48.0,2017,11,2,3
Brunswick,2,h,1105000.0,Nelson,5.2,2.0,1.0,1.0,147.0,125.0,Moreland,-37.7702,144.9692,Northern Metropolitan,11918.0,48.0,2017,11,2,3
Brunswick,2,h,1260000.0,Jellis,5.2,2.0,1.0,1.0,385.0,125.0,Moreland,-37.7631,144.9534,Northern Metropolitan,11918.0,93.0,2017,11,2,3
Brunswick,3,t,955000.0,Nelson,5.2,3.0,2.0,2.0,327.0,110.0,Moreland,-37.7636,144.9559,Northern Metropolitan,11918.0,11.0,2017,11,2,3
Brunswick,1,t,895000.0,Nelson,5.2,1.0,1.0,0.0,0.0,125.0,Moreland,-37.7717,144.9679,Northern Metropolitan,11918.0,48.0,2017,11,2,3
Brunswick,2,h,1094000.0,Nelson,5.2,2.0,1.0,2.0,301.0,125.0,Moreland,-37.7672,144.9496,Northern Metropolitan,11918.0,48.0,2017,11,3,4
Brunswick,3,h,1135000.0,Barry,5.2,3.0,1.0,1.0,438.0,125.0,Moreland,-37.7758,144.9508,Northern Metropolitan,11918.0,48.0,2017,11,3,4
Brunswick,2,h,792000.0,Nelson,5.2,2.0,1.0,1.0,149.0,125.0,Moreland,-37.7597,144.9528,Northern Metropolitan,11918.0,48.0,2016,12,11,6
Brunswick,2,u,587000.0,Jellis,5.2,2.0,1.0,1.0,114.0,65.0,Moreland,-37.758,144.9667,Northern Metropolitan,11918.0,48.0,2016,12,11,6
Brunswick,3,h,1060000.0,Nelson,5.2,3.0,1.0,0.0,257.0,121.0,Moreland,-37.7704,144.9695,Northern Metropolitan,11918.0,83.0,2016,12,11,6
Brunswick,2,h,840000.0,Jellis,5.2,2.0,1.0,1.0,186.0,125.0,Moreland,-37.7727,144.9707,Northern Metropolitan,11918.0,48.0,2016,12,11,6
Brunswick,2,h,890000.0,Jellis,5.2,2.0,1.0,1.0,199.0,93.0,Moreland,-37.7676,144.9659,Northern Metropolitan,11918.0,118.0,2016,12,11,6
Brunswick,4,h,1358000.0,Nelson,5.2,4.0,1.0,1.0,416.0,125.0,Moreland,-37.7769,144.9661,Northern Metropolitan,11918.0,48.0,2016,8,13,5
Brunswick,3,h,840000.0,Brad,5.2,2.0,1.0,0.0,209.0,125.0,Moreland,-37.7624,144.9692,Northern Metropolitan,11918.0,48.0,2016,8,13,5
Brunswick,2,t,685000.0,Jellis,5.2,2.0,2.0,1.0,0.0,100.0,Moreland,-37.7617,144.9642,Northern Metropolitan,11918.0,16.0,2016,8,13,5
Brunswick,2,u,600000.0,Woodards,5.2,2.0,1.0,1.0,768.0,125.0,Moreland,-37.7768,144.9512,Northern Metropolitan,11918.0,48.0,2016,8,13,5
Brunswick,3,h,905000.0,Nelson,5.2,3.0,1.0,1.0,314.0,125.0,Moreland,-37.7573,144.97,Northern Metropolitan,11918.0,48.0,2016,5,14,5
Brunswick,3,h,976000.0,Jellis,5.2,3.0,2.0,1.0,240.0,162.0,Moreland,-37.756,144.9587,Northern Metropolitan,11918.0,13.0,2016,5,14,5
Brunswick,3,t,641000.0,RW,5.2,3.0,2.0,1.0,0.0,112.0,Moreland,-37.7703,144.9533,Northern Metropolitan,11918.0,118.0,2016,5,14,5
Brunswick,2,h,770000.0,Nelson,5.2,2.0,1.0,0.0,152.0,87.0,Moreland,-37.7611,144.966,Northern Metropolitan,11918.0,108.0,2016,10,15,5
Brunswick,1,u,279500.0,Walshe,5.2,1.0,1.0,1.0,0.0,51.0,Moreland,-37.7597,144.9548,Northern Metropolitan,11918.0,48.0,2016,10,15,5
Brunswick,4,h,1800000.0,Nelson,5.2,4.0,2.0,3.0,271.0,180.0,Moreland,-37.7769,144.9691,Northern Metropolitan,11918.0,118.0,2016,10,15,5
Brunswick,4,h,1350000.0,Nelson,5.2,4.0,1.0,1.0,370.0,151.0,Moreland,-37.7728,144.9639,Northern Metropolitan,11918.0,78.0,2016,10,15,5
Brunswick,4,h,1320000.0,Nelson,5.2,4.0,2.0,1.0,281.0,156.0,Moreland,-37.7722,144.9681,Northern Metropolitan,11918.0,98.0,2016,10,15,5
Brunswick,3,h,825000.0,Nelson,5.2,3.0,1.0,1.0,210.0,130.0,Moreland,-37.7597,144.9545,Northern Metropolitan,11918.0,118.0,2016,4,16,5
Brunswick,2,h,860000.0,Nelson,5.2,3.0,1.0,2.0,352.0,125.0,Moreland,-37.7566,144.9599,Northern Metropolitan,11918.0,118.0,2016,4,16,5
Brunswick,2,h,830000.0,Nelson,5.2,2.0,1.0,1.0,319.0,125.0,Moreland,-37.7572,144.9686,Northern Metropolitan,11918.0,48.0,2016,4,16,5
Brunswick,2,h,936000.0,Nelson,5.2,2.0,1.0,2.0,200.0,125.0,Moreland,-37.7581,144.9678,Northern Metropolitan,11918.0,48.0,2016,4,16,5
Brunswick,3,h,1261000.0,Nelson,5.2,2.0,1.0,1.0,216.0,100.0,Moreland,-37.7746,144.9697,Northern Metropolitan,11918.0,108.0,2016,4,16,5
Brunswick,3,h,1045000.0,Jellis,5.2,3.0,1.0,2.0,222.0,105.0,Moreland,-37.7642,144.969,Northern Metropolitan,11918.0,128.0,2016,4,16,5
Brunswick,3,u,1044000.0,Jellis,5.2,3.0,1.0,1.0,0.0,85.0,Moreland,-37.773,144.9624,Northern Metropolitan,11918.0,18.0,2016,7,16,5
Brunswick,3,h,1050000.0,Nelson,5.2,3.0,1.0,1.0,239.0,126.0,Moreland,-37.7776,144.963,Northern Metropolitan,11918.0,108.0,2016,9,17,5
Brunswick,3,h,1691500.0,Nelson,5.2,3.0,2.0,3.0,470.0,152.0,Moreland,-37.7788,144.9688,Northern Metropolitan,11918.0,98.0,2016,9,17,5
Brunswick,2,h,1075000.0,Jellis,5.2,2.0,1.0,0.0,311.0,108.0,Moreland,-37.7572,144.9687,Northern Metropolitan,11918.0,88.0,2016,9,17,5
Brunswick,2,u,620000.0,Brad,5.2,2.0,1.0,1.0,135.0,125.0,Moreland,-37.7583,144.9756,Northern Metropolitan,11918.0,43.0,2016,9,17,5
Brunswick,2,u,501000.0,Nelson,5.2,2.0,1.0,1.0,1140.0,80.0,Moreland,-37.7634,144.9616,Northern Metropolitan,11918.0,8.0,2017,3,18,5
Brunswick,3,h,1260000.0,Rendina,5.2,3.0,1.0,6.0,563.0,98.0,Moreland,-37.7757,144.9505,Northern Metropolitan,11918.0,58.0,2017,3,18,5
Brunswick,3,h,1650000.0,Nelson,5.2,3.0,1.0,2.0,495.0,141.0,Moreland,-37.7702,144.9672,Northern Metropolitan,11918.0,98.0,2017,3,18,5
Brunswick,2,u,601000.0,Brad,5.2,2.0,1.0,1.0,0.0,57.0,Moreland,-37.7778,144.9594,Northern Metropolitan,11918.0,48.0,2017,3,18,5
Brunswick,1,h,800000.0,Walshe,5.2,1.0,1.0,4.0,330.0,125.0,Moreland,-37.7577,144.9524,Northern Metropolitan,11918.0,48.0,2017,3,18,5
Brunswick,2,h,1015000.0,Nelson,5.2,2.0,1.0,0.0,453.0,86.0,Moreland,-37.762,144.9547,Northern Metropolitan,11918.0,98.0,2017,3,18,5
Brunswick,1,t,625000.0,Jellis,5.2,1.0,1.0,1.0,82.0,114.0,Moreland,-37.7661,144.9614,Northern Metropolitan,11918.0,88.0,2016,6,18,5
Brunswick,3,h,1700000.0,Collins,5.2,3.0,2.0,1.0,0.0,195.0,Moreland,-37.7763,144.9597,Northern Metropolitan,11918.0,73.0,2016,6,18,5
Brunswick,3,t,815000.0,Nelson,5.2,3.0,2.0,1.0,99.0,142.0,Moreland,-37.769,144.953,Northern Metropolitan,11918.0,48.0,2016,6,18,5
Brunswick,2,u,435000.0,Jellis,5.2,2.0,1.0,1.0,0.0,57.0,Moreland,-37.7597,144.9655,Northern Metropolitan,11918.0,45.0,2016,6,18,5
Brunswick,2,h,890000.0,Jellis,5.2,2.0,1.0,1.0,259.0,125.0,Moreland,-37.7653,144.9565,Northern Metropolitan,11918.0,48.0,2016,6,18,5
Brunswick,3,h,1815000.0,Nelson,5.2,3.0,1.0,3.0,612.0,125.0,Moreland,-37.773,144.952,Northern Metropolitan,11918.0,48.0,2016,6,18,5
Brunswick,5,h,2500000.0,Jellis,5.2,5.0,2.0,2.0,555.0,266.0,Moreland,-37.7767,144.9645,Northern Metropolitan,11918.0,128.0,2016,11,19,5
Brunswick,2,h,860000.0,Jellis,5.2,2.0,1.0,1.0,298.0,88.0,Moreland,-37.7704,144.9504,Northern Metropolitan,11918.0,108.0,2016,11,19,5
Brunswick,2,u,491000.0,Jellis,5.2,2.0,1.0,1.0,1080.0,66.0,Moreland,-37.7598,144.9655,Northern Metropolitan,11918.0,58.0,2016,11,19,5
Brunswick,3,h,990000.0,Nelson,5.2,3.0,2.0,1.0,194.0,125.0,Moreland,-37.7653,144.9567,Northern Metropolitan,11918.0,48.0,2016,11,19,5
Brunswick,2,u,350000.0,hockingstuart,5.2,2.0,1.0,1.0,0.0,125.0,Moreland,-37.7671,144.9702,Northern Metropolitan,11918.0,48.0,2016,5,22,6
Brunswick,2,h,871000.0,Jellis,5.2,2.0,1.0,1.0,215.0,125.0,Moreland,-37.7722,144.9637,Northern Metropolitan,11918.0,138.0,2016,5,22,6
Brunswick,3,h,985000.0,Jellis,5.2,3.0,1.0,2.0,384.0,89.0,Moreland,-37.7626,144.9535,Northern Metropolitan,11918.0,78.0,2016,5,22,6
Brunswick,3,h,1250000.0,Ray,5.2,3.0,1.0,1.0,483.0,162.0,Moreland,-37.7602,144.9543,Northern Metropolitan,11918.0,128.0,2016,5,22,6
Brunswick,2,h,542000.0,Raine,5.2,2.0,1.0,1.0,0.0,125.0,Moreland,-37.7618,144.9662,Northern Metropolitan,11918.0,48.0,2016,5,22,6
Brunswick,3,t,641000.0,RW,5.2,3.0,2.0,1.0,0.0,112.0,Moreland,-37.7703,144.9533,Northern Metropolitan,11918.0,118.0,2016,5,22,6
Brunswick,5,h,1395000.0,Nelson,5.2,4.0,2.0,2.0,391.0,125.0,Moreland,-37.7587,144.9548,Northern Metropolitan,11918.0,48.0,2016,5,22,6
Brunswick,3,h,860000.0,Ray,5.2,3.0,1.0,1.0,184.0,104.0,Moreland,-37.7563,144.96,Northern Metropolitan,11918.0,128.0,2016,8,22,0
Brunswick,1,u,440000.0,Nelson,5.2,1.0,1.0,1.0,0.0,125.0,Moreland,-37.7769,144.9523,Northern Metropolitan,11918.0,48.0,2016,8,22,0
Brunswick,2,h,860000.0,Jellis,5.2,2.0,1.0,0.0,153.0,125.0,Moreland,-37.7657,144.9574,Northern Metropolitan,11918.0,48.0,2016,8,22,0
Brunswick,3,h,835000.0,Jellis,5.2,3.0,1.0,0.0,302.0,125.0,Moreland,-37.758,144.9724,Northern Metropolitan,11918.0,48.0,2016,4,23,5
Brunswick,2,h,705000.0,Chambers,5.2,2.0,1.0,1.0,161.0,68.0,Moreland,-37.7646,144.9586,Northern Metropolitan,11918.0,108.0,2016,4,23,5
Brunswick,2,h,800000.0,Biggin,5.2,2.0,1.0,0.0,137.0,125.0,Moreland,-37.7745,144.9558,Northern Metropolitan,11918.0,48.0,2016,4,23,5
Brunswick,3,h,880000.0,Nelson,5.2,3.0,1.0,1.0,264.0,117.0,Moreland,-37.7603,144.9573,Northern Metropolitan,11918.0,103.0,2016,9,24,5
Brunswick,3,h,1000000.0,Nelson,5.2,3.0,1.0,1.0,370.0,125.0,Moreland,-37.7632,144.9572,Northern Metropolitan,11918.0,48.0,2016,9,24,5
Brunswick,2,t,754000.0,Nelson,5.2,2.0,2.0,1.0,177.0,105.0,Moreland,-37.7625,144.9653,Northern Metropolitan,11918.0,18.0,2016,9,24,5
Brunswick,2,h,916000.0,Nelson,5.2,2.0,1.0,0.0,1328.0,125.0,Moreland,-37.773,144.9568,Northern Metropolitan,11918.0,128.0,2016,9,24,5
Brunswick,2,u,590000.0,Woodards,5.2,2.0,1.0,1.0,0.0,74.0,Moreland,-37.7703,144.9533,Northern Metropolitan,11918.0,14.0,2016,9,24,5
Brunswick,2,u,575000.0,Nelson,5.2,2.0,1.0,1.0,0.0,66.0,Moreland,-37.7775,144.9607,Northern Metropolitan,11918.0,68.0,2016,9,24,5
Brunswick,2,h,1020000.0,Jellis,5.2,2.0,1.0,1.0,279.0,125.0,Moreland,-37.77,144.9633,Northern Metropolitan,11918.0,48.0,2017,2,25,5
Brunswick,3,h,1510000.0,Nelson,5.2,3.0,1.0,0.0,325.0,150.0,Moreland,-37.7621,144.9595,Northern Metropolitan,11918.0,98.0,2017,2,25,5
Brunswick,2,t,801000.0,Jellis,5.2,2.0,2.0,1.0,156.0,87.0,Moreland,-37.7744,144.9498,Northern Metropolitan,11918.0,11.0,2017,2,25,5
Brunswick,3,t,820000.0,Jellis,5.2,3.0,2.0,2.0,4668.0,126.0,Moreland,-37.7687,144.9649,Northern Metropolitan,11918.0,7.0,2017,2,25,5
Brunswick,1,u,370000.0,Jellis,5.2,1.0,1.0,1.0,540.0,45.0,Moreland,-37.7766,144.9574,Northern Metropolitan,11918.0,48.0,2016,7,26,1
Brunswick,3,h,1170000.0,Nelson,5.2,3.0,1.0,0.0,285.0,104.0,Moreland,-37.7634,144.9593,Northern Metropolitan,11918.0,128.0,2016,7,26,1
Brunswick,4,h,1790000.0,Ray,5.2,3.0,1.0,1.0,416.0,129.0,Moreland,-37.7737,144.965,Northern Metropolitan,11918.0,98.0,2016,6,27,0
Brunswick,3,t,640000.0,Walshe,5.2,3.0,2.0,1.0,110.0,118.0,Moreland,-37.7776,144.9691,Northern Metropolitan,11918.0,18.0,2016,6,27,0
Brunswick,4,h,820000.0,Nelson,5.2,3.0,1.0,0.0,416.0,125.0,Moreland,-37.76300000000001,144.9598,Northern Metropolitan,11918.0,48.0,2016,6,27,0
Brunswick,4,h,1875000.0,Jellis,5.2,4.0,2.0,2.0,657.0,207.0,Moreland,-37.7725,144.964,Northern Metropolitan,11918.0,60.0,2016,6,27,0
Brunswick,3,t,705000.0,Nelson,5.2,2.0,1.0,1.0,55.0,111.0,Moreland,-37.7611,144.9622,Northern Metropolitan,11918.0,6.0,2016,6,27,0
Brunswick,1,u,240000.0,Hodges,5.2,1.0,1.0,1.0,0.0,125.0,Moreland,-37.7776,144.9633,Northern Metropolitan,11918.0,48.0,2016,11,27,6
Brunswick,4,h,1175000.0,Jellis,5.2,4.0,1.0,2.0,319.0,1.0,Moreland,-37.7763,144.9549,Northern Metropolitan,11918.0,48.0,2016,11,27,6
Brunswick,4,h,1217000.0,Walshe,5.2,4.0,1.0,0.0,363.0,127.0,Moreland,-37.7621,144.9506,Northern Metropolitan,11918.0,98.0,2016,11,27,6
Brunswick,3,h,1020000.0,Jellis,5.2,3.0,1.0,3.0,308.0,119.0,Moreland,-37.7649,144.9641,Northern Metropolitan,11918.0,75.0,2016,11,27,6
Brunswick,2,u,1180000.0,Jellis,5.2,2.0,1.0,1.0,0.0,125.0,Moreland,-37.7738,144.9585,Northern Metropolitan,11918.0,8.0,2016,11,27,6
Brunswick,3,h,1340000.0,Nelson,5.2,3.0,1.0,1.0,316.0,132.0,Moreland,-37.7741,144.9703,Northern Metropolitan,11918.0,108.0,2016,11,27,6
Brunswick,4,h,1410000.0,Jellis,5.2,4.0,2.0,1.0,460.0,214.0,Moreland,-37.7554,144.9544,Northern Metropolitan,11918.0,102.0,2016,5,28,5
Brunswick,3,h,1550000.0,Nelson,5.2,3.0,1.0,1.0,346.0,126.0,Moreland,-37.7738,144.9695,Northern Metropolitan,11918.0,118.0,2016,5,28,5
Brunswick,3,h,740000.0,Nelson,5.2,3.0,2.0,1.0,4676.0,122.0,Moreland,-37.7687,144.9649,Northern Metropolitan,11918.0,8.0,2016,5,28,5
Brunswick,3,h,947000.0,Woodards,5.2,3.0,1.0,2.0,996.0,125.0,Moreland,-37.7564,144.9527,Northern Metropolitan,11918.0,48.0,2016,5,28,5
Brunswick,2,u,592500.0,Nelson,5.2,2.0,1.0,2.0,0.0,89.0,Moreland,-37.7706,144.9608,Northern Metropolitan,11918.0,16.0,2016,5,28,5
Brunswick,3,h,1317000.0,Nelson,5.2,3.0,1.0,1.0,480.0,125.0,Moreland,-37.7639,144.966,Northern Metropolitan,11918.0,48.0,2016,5,28,5
Brunswick,1,u,370000.0,Nelson,5.2,1.0,1.0,1.0,0.0,54.0,Moreland,-37.7775,144.9607,Northern Metropolitan,11918.0,53.0,2016,5,28,5
Brunswick,2,h,765000.0,Nelson,5.2,2.0,1.0,1.0,199.0,120.0,Moreland,-37.759,144.9597,Northern Metropolitan,11918.0,138.0,2016,5,28,5
Brunswick,1,h,772000.0,Collins,5.2,1.0,1.0,1.0,147.0,82.0,Moreland,-37.7643,144.9584,Northern Metropolitan,11918.0,128.0,2016,8,28,6
Brunswick,3,h,1210000.0,Nelson,5.2,3.0,2.0,1.0,280.0,130.0,Moreland,-37.7719,144.9661,Northern Metropolitan,11918.0,128.0,2016,8,28,6
Brunswick,4,h,1755000.0,Jellis,5.2,4.0,2.0,1.0,354.0,199.0,Moreland,-37.7745,144.9523,Northern Metropolitan,11918.0,108.0,2016,8,28,6
Brunswick,2,h,1073000.0,Jellis,5.2,2.0,1.0,1.0,182.0,125.0,Moreland,-37.7629,144.968,Northern Metropolitan,11918.0,48.0,2016,8,28,6
Brunswick,3,h,1080000.0,Nelson,5.2,3.0,2.0,1.0,316.0,125.0,Moreland,-37.7643,144.9713,Northern Metropolitan,11918.0,48.0,2016,8,28,6
Brunswick,2,h,945000.0,Jellis,5.2,2.0,1.0,2.0,246.0,103.0,Moreland,-37.775,144.9536,Northern Metropolitan,11918.0,108.0,2016,7,30,5
Brunswick,2,h,755000.0,Nelson,5.2,2.0,1.0,1.0,159.0,157.0,Moreland,-37.7656,144.9562,Northern Metropolitan,11918.0,88.0,2016,7,30,5
Brunswick West,2,u,521500.0,Peter,5.9,2.0,1.0,1.0,0.0,69.0,Moreland,-37.768,144.9408,Northern Metropolitan,7082.0,58.0,2016,3,9,2
